Time(s)	PatientWeight(g)	HeartRate(1/min)	HeartStrokeVolume(mL)	BloodVolume(mL)	ExtravascularFluidVolume(mL)	ArterialPressure(mmHg)	MeanArterialPressure(mmHg)	SystolicArterialPressure(mmHg)	DiastolicArterialPressure(mmHg)	CardiacOutput(mL/min)	HemoglobinContent(g)	CentralVenousPressure(mmHg)	PulmonaryCapillariesWedgePressure(mmHg)	RespirationRate(1/min)	OxygenSaturation	CarbonDioxideSaturation	TidalVolume(mL)	TotalLungVolume(mL)	EndTidalCarbonDioxideFraction	TotalAlveolarVentilation(L/min)	TranspulmonaryPressure(cmH2O)	RespiratoryQuotient	CoreTemperature(degC)	SkinTemperature(degC)	GlomerularFiltrationRate(mL/day)	RenalBloodFlow(mL/min)	UrineProductionRate(mL/min)	LeftAfferentArterioleResistance(mmHg_min/mL)	RightAfferentArterioleResistance(mmHg_min/mL)	OxygenConsumptionRate(mL/min)	CarbonDioxideProductionRate(mL/min)	Aorta-Vascular-Oxygen-PartialPressure(mmHg)	Aorta-Vascular-CarbonDioxide-PartialPressure(mmHg)	VenaCava-Vascular-Oxygen-PartialPressure(mmHg)	VenaCava-Vascular-CarbonDioxide-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-Pressure(cmH2O)	LeftAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	RightAlveoli-Pulmonary-Pressure(cmH2O)	RightAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	RightAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	Trachea-Pulmonary-Oxygen-PartialPressure(cmH2O)	Trachea-Pulmonary-CarbonDioxide-PartialPressure(cmH2O)	RightTubules-Urine-Sodium-Concentration(mg/mL)	RightTubules-Urine-Albumin-Concentration(mg/mL)	LeftTubules-Urine-Sodium-Concentration(mg/mL)	LeftTubules-Urine-Albumin-Concentration(mg/mL)	Oxygen-AlveolarTransfer(mL/s)	CarbonDioxide-AlveolarTransfer(mL/s)	NeuromuscularBlockLevel	SedationLevel	Brain-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Brain-Vascular-Succinylcholine-Concentration(ug/mL)	Fat-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Fat-Vascular-Succinylcholine-Concentration(ug/mL)	LeftKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	LeftKidney-Vascular-Succinylcholine-Concentration(ug/mL)	RightKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	RightKidney-Vascular-Succinylcholine-Concentration(ug/mL)	Liver-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Liver-Vascular-Succinylcholine-Concentration(ug/mL)	Succinylcholine-MassInBody(ug)	Succinylcholine-PlasmaConcentration(ug/mL)	Succinylcholine-RemainingSystemicMassCleared(ug)	Succinylcholine-Kidneys-PartitionCoefficient	Succinylcholine-Brain-PartitionCoefficient	Succinylcholine-RightLung-PartitionCoefficient	Succinylcholine-LeftLung-PartitionCoefficient	Succinylcholine-Liver-PartitionCoefficient	Succinylcholine-Bone-PartitionCoefficient	Succinylcholine-Fat-PartitionCoefficient	Succinylcholine-Skin-PartitionCoefficient	Succinylcholine-Muscle-PartitionCoefficient	Succinylcholine-Spleen-PartitionCoefficient	Succinylcholine-Gut-PartitionCoefficient	Succinylcholine-Myocardium-PartitionCoefficient	Succinylcholine-Liver-MassCleared(ug)	Succinylcholine-Liver-MassExcreted(ug)	Succinylcholine-Kidneys-MassCleared(ug)	Succinylcholine-Kidneys-MassExcreted(ug)	
615.767	78467.1	85.7143	56.4982	4851.43	34374.1	83.4431	94.7547	108.89	75.458	4842.7	737.833	4.48058	5.25352	17.1429	0.970768	0.27508	605.231	2579.54	0.0369389	7.52846	13.1556	0.829975	37.1496	32.8027	175532	904.76	1.13469	0.043008	0.043008	224.047	185.953	92.9968	41.6973	40.4319	44.8198	1033.83	122.508	41.1296	1033.83	117.038	41.8224	187.659	30.9097	2.4166	0	2.4166	0	-0.386792	-3.26028	0.0574029	0	0.06223	0.0333224	0.051351	0.0116093	0	0.0140413	0	0.0140413	0.0694414	0.0415009	1149.94	0.0353882	3877.84	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
616.778	78467.1	85.7143	56.498	4851.41	34374.1	107.75	94.7253	108.854	75.4337	4842.69	737.833	4.51551	5.25294	17.1429	0.970872	0.275587	605.231	2395.78	0.0369389	7.52846	11.3865	0.837572	37.1497	32.8021	171809	1868.17	0.979517	0.042965	0.042965	232.613	194.83	93.5134	41.9506	40.409	44.8935	1033.32	121.092	42.2095	1033.32	115.581	42.7942	179.747	38.8184	2.4165	0	2.4165	0	8.97116	-4.12436	0.0572746	0	0.0620814	0.0332817	0.051355	0.0115962	0	0.0140771	0	0.0140771	0.0692648	0.0413986	1149.07	0.0353043	3878.71	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
617.789	78467.1	85.7143	56.4973	4851.34	34374.2	90.4901	94.7105	108.836	75.4212	4842.63	737.833	4.52075	5.25264	17.1429	0.970618	0.274441	604.089	2639.08	0.0369353	7.51415	13.8463	0.83067	37.1499	32.8015	193456	1071.54	1.24861	0.0430952	0.0430952	224.813	186.745	94.5555	41.5449	40.4491	44.7964	1032.15	121.188	41.4152	1032.15	115.697	42.0322	216.722	0.486806	2.41629	0	2.41629	0	5.2032	-8.62239	0.0571766	0	0.061919	0.0331698	0.0513595	0.0115788	0	0.0139775	0	0.0139775	0.0690852	0.0412841	1148.2	0.0352402	3879.57	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
618.8	78467.1	85.7143	56.4973	4851.31	34374.2	85.3882	94.6797	108.801	75.3935	4842.62	737.833	4.48313	5.25211	17.1429	0.971499	0.284377	604.089	2867.4	0.0369353	7.51415	15.9439	0.835699	37.1501	32.801	146084	993.039	0.865684	0.0428566	0.0428566	230.451	192.588	94.6296	45.0416	40.4358	44.8827	1034.36	123.244	40.5323	1034.36	117.8	41.2978	203.983	14.2554	2.41566	0	2.41566	4.11194e-21	6.80386	-5.15375	0.0570377	0	0.0617769	0.0330917	0.0513632	0.0115644	0	0.0140467	0	0.0140467	0.0689107	0.0411835	1147.34	0.0351495	3880.44	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
619.811	78467.1	85.7143	56.4984	4851.26	34374.2	99.1098	94.6632	108.783	75.3785	4842.72	737.833	4.56685	5.25188	17.1429	0.970677	0.274376	604.089	2441.28	0.0369353	7.51415	11.8249	0.831722	37.1502	32.8004	206061	1375.42	1.22569	0.0430642	0.0430642	225.978	187.951	93.6933	41.4899	40.443	44.8093	1033.44	121.63	41.7853	1033.44	116.129	42.4109	181.616	36.9154	2.41604	0	2.41604	0	1.0797	-1.16468	0.0569454	0	0.0616125	0.0330228	0.0513677	0.0115489	0	0.0139187	0	0.0139187	0.0687315	0.0410706	1146.48	0.0350891	3881.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
620.822	78467.1	85.7143	56.5001	4851.21	34374.3	79.1035	94.6469	108.765	75.3637	4842.86	737.833	4.46583	5.25167	17.1429	0.970923	0.274748	604.089	2374.53	0.0369353	7.51415	11.1817	0.829637	37.1504	32.7998	161427	829.66	1.0475	0.04284	0.04284	223.704	185.594	92.7044	41.6567	40.5024	44.799	1033.26	120.46	42.5791	1033.26	114.906	43.0858	178.92	39.5824	2.41496	0	2.41496	0	-0.261218	-1.31461	0.0568194	0	0.0614651	0.0329202	0.0513716	0.011533	0	0.0138989	0	0.0138989	0.0685563	0.0409655	1145.62	0.0350068	3882.16	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
621.833	78467.1	85.7143	56.5044	4851.18	34374.3	108.4	94.6169	108.733	75.336	4843.23	737.833	4.54564	5.25138	17.0886	0.970947	0.275191	600.618	2905.09	0.0368791	7.44709	16.414	0.835374	37.1506	32.7993	195830	1799.7	1.09153	0.0429297	0.0429297	230.094	192.214	92.4008	41.7797	40.4418	44.8652	1032.78	122.72	40.4104	1032.78	117.276	41.178	216.901	0.413374	2.4152	0	2.4152	0	5.80509	-8.02006	0.0567076	0	0.0613111	0.0328806	0.0513757	0.0115196	0	0.0138942	0	0.0138942	0.0683801	0.0408605	1144.76	0.0349338	3883.02	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
622.844	78467.1	85.7143	56.507	4851.11	34374.3	85.2895	94.6037	108.719	75.3233	4843.46	737.833	4.49898	5.2513	17.0886	0.97083	0.274938	600.618	2553.93	0.0368791	7.44709	12.9093	0.830215	37.1507	32.7987	181109	943.935	1.17184	0.0428889	0.0428889	224.341	186.251	92.8104	41.6632	40.4572	44.7769	1033.75	122.259	41.2071	1033.75	116.768	41.8798	186.533	31.9533	2.41459	0	2.41459	0	0.592974	-3.95649	0.056599	0	0.0611564	0.0327672	0.0513798	0.0115027	0	0.0138351	0	0.0138351	0.0682039	0.0407506	1143.91	0.0348629	3883.87	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
623.856	78467.1	85.7143	56.514	4851.1	34374.4	105.035	94.5804	108.696	75.2997	4844.06	737.833	4.51304	5.25131	17.0886	0.971117	0.276287	600.618	2392.24	0.0368791	7.44709	11.3524	0.838838	37.1509	32.7981	159964	1783.35	0.928013	0.0427516	0.0427516	234.138	196.404	92.6513	42.2204	40.482	44.8545	1033.31	120.945	42.237	1033.31	115.416	42.8093	179.602	38.8489	2.41435	0	2.41435	0	9.11683	-4.46567	0.0564672	0	0.061013	0.0327236	0.0513836	0.0114899	0	0.0138967	0	0.0138967	0.0680308	0.0406515	1143.05	0.0347768	3884.73	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
624.867	78467.1	85.7143	56.5186	4851.03	34374.4	92.7628	94.5699	108.686	75.2885	4844.45	737.833	4.54204	5.25139	17.0347	0.970802	0.274331	599.154	2669.06	0.03683	7.40528	14.136	0.83098	37.1511	32.7975	197676	1142.64	1.27555	0.042929	0.042929	225.186	187.125	93.3356	41.5137	40.4096	44.7546	1032.21	121.274	41.2671	1032.21	115.775	41.8898	216.768	0.450711	2.41434	0	2.41434	0	9.13536	-3.93471	0.0563747	0	0.0608516	0.0326186	0.0513879	0.0114729	0	0.0137738	0	0.0137738	0.0678537	0.0405386	1142.2	0.0347165	3885.58	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
625.878	78467.1	85.7143	56.5238	4851	34374.4	75.2668	94.5599	108.677	75.2775	4844.9	737.833	4.48015	5.25151	17.0347	0.970806	0.275114	599.154	2832.25	0.03683	7.40528	15.5996	0.829336	37.1512	32.797	150148	775.186	0.887666	0.0427091	0.0427091	223.403	185.276	93.1683	41.7437	40.4439	44.8447	1034.36	123.082	40.5833	1034.36	117.616	41.3327	201.615	16.65	2.41354	0	2.41354	0	3.08587	-3.32401	0.0562407	0	0.0607109	0.0325243	0.0513916	0.011458	0	0.0137592	0	0.0137592	0.0676817	0.0404382	1141.35	0.034629	3886.43	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
626.889	78467.1	85.7143	56.536	4850.96	34374.5	102.005	94.5409	108.66	75.2563	4845.94	737.833	4.57522	5.25185	17.0347	0.970582	0.274204	599.154	2435.31	0.03683	7.40528	11.7674	0.832404	37.1514	32.7964	207924	1508.37	1.1541	0.0429159	0.0429159	226.767	188.762	94.0701	41.4402	40.5239	44.8383	1033.42	121.411	41.8372	1033.42	115.888	42.4525	181.305	37.1008	2.41396	0	2.41396	0	1.202	-1.34554	0.0561454	0	0.0605514	0.0324756	0.0513958	0.0114437	0	0.0137189	0	0.0137189	0.0675059	0.0403297	1140.5	0.0345669	3887.28	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
627.9	78467.1	85.7143	56.5426	4850.9	34374.5	80.7409	94.532	108.652	75.2462	4846.51	737.833	4.48117	5.25205	17.0347	0.970702	0.274643	599.154	2373.62	0.03683	7.40528	11.1729	0.829838	37.1516	32.7958	167207	856.711	1.08569	0.0427447	0.0427447	223.956	185.847	93.948	41.6297	40.5418	44.7584	1033.26	120.24	42.6061	1033.26	114.672	43.1003	178.804	39.564	2.41299	0	2.41299	0	0.0587339	-1.72686	0.056026	0	0.0604044	0.0323707	0.0513996	0.0114278	0	0.0136946	0	0.0136946	0.0673331	0.0402251	1139.65	0.034489	3888.12	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
628.911	78467	85.7143	56.5562	4850.89	34374.5	108.631	94.5155	108.637	75.227	4847.67	737.833	4.54207	5.25249	17.0347	0.97082	0.275315	598.862	2915.19	0.0368137	7.40166	16.5114	0.836234	37.1517	32.7952	186518	1858.24	1.04921	0.0427767	0.0427767	231.116	193.267	93.0382	41.8298	40.5167	44.8281	1032.8	122.677	40.3546	1032.8	117.22	41.1237	216.906	0.413338	2.4131	0	2.4131	0	7.07827	-8.59332	0.0559095	0	0.0602562	0.0323327	0.0514035	0.0114149	0	0.0137044	0	0.0137044	0.0671605	0.0401239	1138.81	0.034413	3888.97	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
629.922	78467	85.7143	56.563	4850.82	34374.6	87.2886	94.5077	108.631	75.2179	4848.26	737.833	4.51683	5.25272	17.0347	0.970594	0.274812	598.862	2542.31	0.0368137	7.40166	12.7975	0.830458	37.1519	32.7947	186546	990.618	1.20834	0.0428027	0.0428027	224.639	186.553	93.8542	41.6305	40.4958	44.7366	1033.72	122.069	41.2134	1033.72	116.565	41.8763	185.91	32.4711	2.41267	0	2.41267	0	1.34856	-4.76406	0.0558082	0	0.0601015	0.0322211	0.0514075	0.0113981	0	0.0136316	0	0.0136316	0.0669866	0.0400146	1137.96	0.034347	3889.81	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
630.933	78467	85.7143	56.5767	4850.8	34374.6	99.7605	94.4925	108.617	75.2	4849.43	737.833	4.50905	5.25319	17.0347	0.9712	0.278003	598.862	2390.45	0.0368137	7.40166	11.3352	0.839645	37.1521	32.7941	150082	1555	0.885671	0.0426095	0.0426095	235.133	197.429	92.648	42.8658	40.5038	44.8184	1033.3	120.85	42.2141	1033.3	115.307	42.7793	179.421	38.8993	2.41228	0	2.41228	0	8.54772	-4.54148	0.0556746	0	0.0599625	0.0321694	0.0514111	0.0113852	0	0.0137193	0	0.0137193	0.0668167	0.039918	1137.12	0.0342599	3890.65	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
631.944	78467	85.7143	56.5835	4850.75	34374.6	95.2408	94.4849	108.61	75.1911	4850.01	737.833	4.56245	5.25341	17.0347	0.970784	0.27418	599.338	2693.25	0.036794	7.40759	14.3704	0.831315	37.1522	32.7935	201221	1228.97	1.28833	0.0428344	0.0428344	225.587	187.534	92.8615	41.4737	40.5301	44.7191	1032.25	121.362	41.1839	1032.25	115.852	41.8318	216.79	0.434918	2.41246	0	2.41246	0	6.20472	3.93772	0.0555863	0	0.0598027	0.0320758	0.0514152	0.0113689	0	0.0135713	0	0.0135713	0.0666423	0.039807	1136.28	0.0342024	3891.49	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
632.956	78467	85.7143	56.5902	4850.71	34374.7	76.7267	94.4772	108.603	75.1822	4850.59	737.833	4.47574	5.25363	17.0347	0.970581	0.274989	599.338	2807.63	0.036794	7.40759	15.3592	0.82952	37.1524	32.7929	154446	794.777	0.963032	0.0426204	0.0426204	223.635	185.509	94.1655	41.7143	40.496	44.8109	1034.34	122.942	40.6077	1034.34	117.46	41.3488	199.919	18.3269	2.41147	0	2.41147	0	0.533387	-1.6327	0.0554584	0	0.0596624	0.0319801	0.0514188	0.0113539	0	0.013555	0	0.013555	0.0664726	0.039707	1135.44	0.034119	3892.33	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
633.967	78467	85.7143	56.6031	4850.68	34374.7	105.239	94.4614	108.588	75.1643	4851.69	737.833	4.57086	5.25404	17.0347	0.970543	0.273794	599.338	2430.84	0.036794	7.40759	11.7243	0.833953	37.1526	32.7923	204580	1657.98	1.13774	0.0427985	0.0427985	228.536	190.589	93.9301	41.3453	40.573	44.8032	1033.41	121.27	41.848	1033.41	115.732	42.462	181.008	37.2878	2.41188	0	2.41188	0	3.71871	-2.38869	0.0553591	0	0.0595086	0.0319371	0.0514228	0.0113403	0	0.0135256	0	0.0135256	0.0663003	0.0396025	1134.61	0.0340544	3893.17	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
634.978	78467	85.7143	56.6093	4850.62	34374.7	82.5	94.4533	108.58	75.1553	4852.22	737.833	4.49638	5.25422	17.0347	0.9709	0.274433	599.338	2372.84	0.036794	7.40759	11.1569	0.830047	37.1527	32.7918	173044	888.539	1.12454	0.0426763	0.0426763	224.216	186.11	92.3835	41.5831	40.4752	44.7203	1033.39	120.111	42.6066	1033.39	114.519	43.0955	178.64	39.6363	2.41106	0	2.41106	0	-0.160576	-2.24996	0.0552468	0	0.0593617	0.0318299	0.0514265	0.0113242	0	0.0134914	0	0.0134914	0.0661297	0.0394982	1133.77	0.0339812	3894	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
635.989	78467	85.7143	56.6209	4850.61	34374.7	107.951	94.4369	108.564	75.1375	4853.22	737.833	4.53767	5.25454	17.0886	0.970662	0.275402	600.116	2930.23	0.0368104	7.44083	16.6568	0.837269	37.1529	32.7912	175453	1878.85	1.00016	0.0426333	0.0426333	232.352	194.541	94.1471	41.8925	40.567	44.7934	1032.84	122.73	40.2549	1032.84	117.267	41.0324	216.911	0.413298	2.41102	0	2.41102	0	8.34772	-9.05892	0.0551261	0	0.059219	0.031792	0.0514301	0.0113117	0	0.0135187	0	0.0135187	0.0659606	0.0394005	1132.94	0.0339027	3894.84	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
637	78467	85.7143	56.6264	4850.54	34374.8	89.4307	94.4286	108.556	75.1285	4853.69	737.833	4.53514	5.25469	17.0886	0.970626	0.274546	600.116	2527.85	0.0368104	7.44083	12.6583	0.830721	37.1531	32.7906	191614	1046.67	1.24288	0.0427251	0.0427251	224.96	186.879	93.5642	41.5714	40.5777	44.6984	1033.68	121.944	41.2041	1033.68	116.428	41.8615	185.163	33.1417	2.41077	0	2.41077	0	3.97687	-4.91222	0.0550317	0	0.0590647	0.0316836	0.0514341	0.011295	0	0.0134295	0	0.0134295	0.0657889	0.039292	1132.11	0.0338412	3895.67	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
638.011	78467	85.7143	56.637	4850.52	34374.8	89.8699	94.4116	108.539	75.1104	4854.6	737.833	4.50459	5.25495	17.0886	0.971229	0.28189	600.116	2388.12	0.0368104	7.44083	11.3128	0.837934	37.1532	32.79	145440	1147.45	0.866496	0.0425058	0.0425058	233.141	195.356	95.3994	44.3372	40.5879	44.7842	1033.3	120.796	42.1894	1033.3	115.243	42.7482	179.243	38.9899	2.41021	0	2.41021	0	7.15859	-4.09343	0.0548986	0	0.058929	0.0316166	0.0514374	0.0112817	0	0.0135163	0	0.0135163	0.065622	0.0391967	1131.28	0.0337547	3896.5	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
639.022	78467	85.7143	56.6421	4850.48	34374.8	97.9036	94.403	108.531	75.1013	4855.04	737.833	4.58172	5.25507	17.0886	0.970862	0.273908	600.697	2728.52	0.0368081	7.44808	14.7113	0.831705	37.1534	32.7894	204615	1333.94	1.25807	0.0427486	0.0427486	226.05	188.007	92.3246	41.4103	40.578	44.6995	1032.33	121.534	41.0261	1032.33	116.02	41.7005	216.815	0.423119	2.41056	0	2.41056	0	0.124174	-6.54851	0.0548121	0	0.0587718	0.0315425	0.0514414	0.0112664	0	0.0133718	0	0.0133718	0.0654504	0.0390887	1130.45	0.0336984	3897.33	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
640.033	78467	85.7143	56.647	4850.43	34374.9	78.2715	94.3943	108.522	75.0922	4855.46	737.833	4.48058	5.25518	17.0886	0.970575	0.274749	600.697	2766.52	0.0368081	7.44808	14.9599	0.829701	37.1536	32.7888	158947	817.273	1.03719	0.0425435	0.0425435	223.864	185.74	94.2555	41.6632	40.5838	44.7028	1034.28	122.803	40.6644	1034.28	117.308	41.3971	197.411	20.8309	2.4095	0	2.4095	0	-0.711074	-2.02948	0.0546905	0	0.0586319	0.0314452	0.0514449	0.0112513	0	0.0133537	0	0.0133537	0.065283	0.0389892	1129.63	0.0336193	3898.15	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
641.044	78467	85.7143	56.6567	4850.41	34374.9	107.83	94.3768	108.504	75.0739	4856.28	737.833	4.56643	5.25539	17.0886	0.970755	0.274568	600.697	2424.23	0.0368081	7.44808	11.6607	0.83521	37.1537	32.7882	198293	1774.67	1.10825	0.042664	0.042664	229.998	192.096	93.515	41.6502	40.6344	44.7686	1033.39	121.17	41.8682	1033.39	115.623	42.478	180.702	37.5267	2.40978	0	2.40978	0	4.91038	-2.94804	0.0545865	0	0.0584838	0.0314072	0.0514486	0.0112384	0	0.0133445	0	0.0133445	0.0651143	0.0388886	1128.8	0.0335517	3898.98	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
642.056	78467	85.7143	56.6614	4850.35	34374.9	84.3617	94.368	108.495	75.0648	4856.69	737.833	4.51254	5.25549	17.0886	0.970629	0.274147	599.917	2380.23	0.0367942	7.43835	11.2798	0.830259	37.1539	32.7877	178815	926.023	1.16314	0.0425976	0.0425976	224.479	186.376	94.5205	41.5219	40.5646	44.6822	1032.6	119.892	42.5247	1032.6	114.3	43.0115	188.069	29.8091	2.40913	0	2.40913	0	0.317602	-3.32259	0.0544816	0	0.0583369	0.0312988	0.0514523	0.0112223	0	0.013292	0	0.013292	0.0649458	0.0387846	1127.98	0.0334835	3899.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
643.067	78467	85.7143	56.6706	4850.34	34374.9	105.919	94.3507	108.478	75.0467	4857.48	737.833	4.53331	5.25569	17.0886	0.970875	0.27578	599.917	2942.45	0.0367942	7.43835	16.774	0.838498	37.1541	32.7871	163503	1828.8	0.947966	0.0424798	0.0424798	233.83	196.066	93.5258	42.0689	40.5654	44.7587	1032.88	122.793	40.1865	1032.88	117.329	40.9663	216.918	0.413281	2.40894	0	2.40894	0	9.47459	-9.23661	0.0543574	0	0.0581992	0.0312589	0.0514557	0.0112101	0	0.0133422	0	0.0133422	0.0647801	0.03869	1127.16	0.0334028	3900.62	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
644.078	78467	85.7143	56.6752	4850.28	34375	91.7083	94.342	108.469	75.0377	4857.87	737.833	4.55454	5.25578	17.0886	0.970668	0.274254	599.917	2511.61	0.0367942	7.43835	12.502	0.831007	37.1542	32.7865	196105	1114.13	1.27277	0.0426374	0.0426374	225.306	187.231	93.5665	41.5067	40.6182	44.6601	1033.63	121.855	41.2194	1033.63	116.333	41.8691	184.424	33.8251	2.40887	0	2.40887	0	7.89068	-1.83469	0.054269	0	0.0580457	0.0311564	0.0514595	0.0111937	0	0.0132325	0	0.0132325	0.0646108	0.0385827	1126.34	0.0333453	3901.44	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
645.089	78467	85.7143	56.6843	4850.26	34375	75.4076	94.3249	108.452	75.0198	4858.66	737.833	4.50012	5.25598	17.0886	0.970787	0.276485	599.917	2385.69	0.0367942	7.43835	11.2893	0.8294	37.1544	32.7859	147745	779.518	0.879874	0.0424208	0.0424208	223.562	185.423	94.4208	42.2212	40.6083	44.7495	1033.29	120.731	42.1904	1033.29	115.166	42.7386	179.128	39.0474	2.40813	0	2.40813	0	3.75375	-3.0424	0.0541399	0	0.0579119	0.0310681	0.0514627	0.0111796	0	0.0132262	0	0.0132262	0.0644464	0.0384876	1125.52	0.0332615	3902.25	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
646.1	78467	85.7143	56.6889	4850.22	34375	100.769	94.3165	108.444	75.011	4859.05	737.833	4.59378	5.25607	17.0347	0.970719	0.27366	600.269	2753.16	0.0367686	7.41914	14.9489	0.832265	37.1546	32.7853	208250	1460.95	1.16185	0.0426463	0.0426463	226.704	188.678	93.2869	41.3484	40.5447	44.7246	1032.39	121.625	40.9082	1032.39	116.108	41.5935	216.83	0.418925	2.40856	0	2.40856	0	0.744951	-6.75524	0.0540516	0	0.0577588	0.0310193	0.0514665	0.0111657	0	0.0131784	0	0.0131784	0.0642781	0.0383837	1124.71	0.0332041	3903.07	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
647.111	78467	85.7143	56.6935	4850.17	34375.1	79.9037	94.3081	108.435	75.0022	4859.44	737.833	4.49469	5.25617	17.0347	0.970566	0.274552	600.269	2735.07	0.0367686	7.41914	14.6554	0.829886	37.1547	32.7847	164780	843.313	1.076	0.0424648	0.0424648	224.098	185.975	94.2862	41.6195	40.631	44.6644	1034.22	122.669	40.7139	1034.22	117.16	41.4359	195.622	22.601	2.40754	0	2.40754	0	-0.16167	-2.45529	0.0539364	0	0.0576192	0.0309202	0.0514699	0.0111506	0	0.013157	0	0.013157	0.0641129	0.0382847	1123.89	0.0331293	3903.88	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
